Date,Year,Season,Slough,Site,Habitat,Method,Species,ID,Length (mm),Wet mass (g),Sex,Stomach Kept,Comments,Entered By,Checked By,Processed,-80 Freezer,Freeze Drier,Dried,Crushed,Isotope,Decarb
12/12/2018,2018,WET,TSL,AHMDB,MARSH,MT,LUCGOO,LG148,26.83,0.35,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,MT,LUCGOO,LG149,24.56,0.331,2,N,HAS EGGS,SS,VG,Y,Y,Y,Y,Y,N,N
12/12/2018,2018,WET,TSL,AHMDB,MARSH,MT,LUCGOO,LG150,14.63,0.056,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG151,23.09,0.219,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG152,19.59,0.132,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG153,27.69,0.371,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG154,21.66,0.185,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG155,21.04,0.15,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG156,20.43,0.171,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG157,18.55,0.114,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG158,20.32,0.163,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG159,20.37,0.153,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG160,22.9,0.22,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG167,19.12,0.134,2,N,SKIPPED LG161-LG166,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG168,20.73,0.163,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG169,18.71,0.098,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG170,21.55,0.182,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG171,20.34,0.165,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG172,16.58,0.087,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG173,18.33,0.114,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,LUCGOO,LG174,20.93,0.177,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,POELAT,PL01,29.76,0.607,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,GAMHOL,GH05,10.35,0.017,3,N,SKIPPED GH04,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,HEMLET,HM01,54.44,6.283,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,MARSH,MT,HEMLET,HM02,55.15,5.745,,N,PARASITE,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,MT,ENNGLO,EG03,30.29,1.12,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,MT,GAMHOL,GH06,24.5,0.351,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,MT,LUCGOO,LG175,15.13,0.075,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,MT,LUCGOO,LG176,15.63,0.078,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,MT,LUCGOO,LG177,16.43,0.099,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,MT,LUCGOO,LG178,18.84,0.137,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,MT,LUCGOO,LG179,16.24,0.085,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,MT,HEMLET,HM03,66.49,11.215,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,MT,HEMLET,HM04,54.45,5.889,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,MT,HEMLET,HM05,48.85,4.804,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,MT,GAMHOL,GH07,23.3,0.266,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,MT,LUCGOO,LG180,24.33,0.281,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,MARSH,MT,LUCGOO,LG181,26.6,0.417,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,MARSH,MT,LUCGOO,LG182,23.74,0.254,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,MARSH,MT,LUCGOO,LG183,20.71,0.206,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,MARSH,MT,LUCGOO,LG184,25.92,0.349,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,MARSH,MT,LUCGOO,LG185,26.35,0.367,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,MARSH,MT,LUCGOO,LG186,25.55,0.296,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,POND,MT,EMPCUP,,,,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG187,19.01,0.129,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG188,23.49,0.276,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG189,25.6,0.328,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG190,17.48,0.128,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG191,16.07,0.082,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG192,16.05,0.089,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG193,23.94,0.292,2,N,EGGS,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH11,POND,MT,LUCGOO,LG194,16.1,0.105,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,GAMHOL,GH08,30.66,0.701,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG195,19.41,0.13,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG196,18.87,0.117,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG197,22.88,0.219,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG198,20.99,0.178,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG199,19.16,0.15,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG200,18.94,0.141,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG201,24.46,0.298,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG202,24.31,0.291,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG203,19.48,0.175,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/3/2018,2018,WET,TSL,AH9,NEAR POND,MT,LUCGOO,LG204,23.59,0.252,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,LEPMAR,LMr01,49.96,4.366,,N,PARASITE,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,LEPMAR,LMr02,51.87,4.852,,N,PARASITE,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,LEPMAR,LMr03,47.77,3.601,,N,PARASITE,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,GAMHOL,GH09,32.83,0.81,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,LUCGOO,LG205,26.14,0.435,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,AMENEB,AM01,93.87,18.56,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG206,20.53,0.177,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG207,19.65,0.169,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG208,21.48,0.214,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG209,18.43,0.147,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG210,21.66,0.218,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG211,18.9,0.135,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG212,18.71,0.14,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG213,25.57,0.362,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG214,18.14,0.136,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG215,17.7,0.129,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF01,24.71,0.599,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF02,23.53,0.545,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF03,18.44,0.229,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF04,19.02,0.251,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF05,20.35,0.317,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF06,18.02,0.166,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF07,17.53,0.193,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF08,16.63,0.142,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,JORFLO,JF09,15.85,0.138,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG216,,0.157,3,N,"torn apart, looked like juvenile",SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG217,14.43,0.071,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG218,17.55,0.109,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG219,19.79,0.161,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG220,23.33,0.273,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG221,19.05,0.168,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG222,17.03,0.127,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG223,14.98,0.083,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG224,21.04,0.177,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG225,19.76,0.149,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG226,19.85,0.185,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG227,17.96,0.137,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG228,22.45,0.25,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG229,21.96,0.219,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG230,17.17,0.122,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG231,16.94,0.118,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG232,20.59,0.17,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG233,18.68,0.127,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG234,21.25,0.208,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,LUCGOO,LG235,18.87,0.141,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/16/2018,2018,WET,SRS,AH13,MARSH,MT,ENNGLO,EG04,26.63,0.857,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,FUNCHR,FC02,46.72,2.029,,N,MELANI,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,FUNCHR,FC03,40.16,1.294,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,GAMHOL,GH10,19.48,0.132,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,GAMHOL,GH11,16.92,0.083,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG236,21.47,0.16,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG237,15.01,0.065,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG238,15.62,0.071,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG239,26.68,0.341,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG240,18.65,0.116,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG241,17.08,0.075,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG242,16.62,0.068,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG243,15.98,0.079,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG244,16.65,0.105,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,MT,LUCGOO,LG245,16.13,0.071,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,GAMHOL,GH12,24.05,0.254,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,GAMHOL,GH13,25.28,0.315,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,GAMHOL,GH14,17.07,0.093,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,GAMHOL,GH15,19.18,0.139,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,GAMHOL,GH16,17.43,0.091,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,HETFOR,HF07,14.58,0.051,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,HETFOR,HF08,15.47,0.067,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,HETFOR,HF09,11.84,0.034,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,HETFOR,HF10,11.09,0.035,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,HETFOR,HF11,8.04,0.015,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,HETFOR,HF12,9.49,0.015,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,NEAR POND,MT,HETFOR,HF13,12.69,0.031,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,ENNGLO,EG05,38.17,1.906,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LEPMIC,LMi05,27.39,0.666,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LUCGOO,LG246,22.12,0.199,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LUCGOO,LG247,16.08,0.092,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LUCGOO,LG248,16.9,0.105,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LUCGOO,LG249,16.54,0.093,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LUCGOO,LG250,16.53,0.09,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LUCGOO,LG251,14.92,0.072,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,MARSH,MT,LUCGOO,LG252,14.75,0.082,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,LUCGOO,LG253,20.11,0.159,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,MT,LUCGOO,LG254,18.09,0.104,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH MARSH,MT,LEPMAR,LMr04,45.14,2.948,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH MARSH,MT,LEPMAR,LMr05,38.56,1.92,,N,,SS,VV,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH MARSH,MT,LUCGOO,LG253*,25.07,0.293,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH MARSH,MT,LUCGOO,LG254*,22.18,0.208,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH MARSH,MT,LUCGOO,LG255,17.13,0.091,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,SAWGRASS MARSH MARSH,MT,GAMHOL,GH17,18.04,0.109,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,FUNCHR,FC04,47.76,2.372,,N,MELANI,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,FUNCHR,FC05,37.95,1.07,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,FUNCHR,FC06,29.77,0.552,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,FUNCHR,FC07,33.39,0.834,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,FUNCHR,FC08,30.09,0.608,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,FUNCHR,FC09,31.38,0.692,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,FUNCON,FCo01,31.46,0.496,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,CATB,NEAR POND,MT,HETFOR,HF14,15.74,0.072,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,GAMHOL,GH18,18.82,0.109,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,GAMHOL,GH19,20.51,0.151,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,GAMHOL,GH20,19.55,0.136,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,GAMHOL,GH21,27.01,0.334,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,GAMHOL,GH22,32.09,0.757,2,N,14 embryos,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,LUCGOO,LG256,17.96,0.093,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/9/2018,2018,WET,SRS,CATB,NEAR POND,MT,LUCGOO,LG257,26.58,0.315,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/18/2018,2018,WET,SRS,LJB,NEAR POND,DF,NOTVIR,NV01,41.73,2.437,2,Y,total length: 88.84,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,FUNCHR,FC10,46.93,2.075,,N,MELANI_parasite (camallanus),SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,FUNCHR,FC11,41.54,1.199,,N,2 parasite (camallanus),SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,ELAEVE,EE01,17.94,0.139,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,GAMHOL,GH23,21.31,0.18,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/18/2018,2018,WET,SRS,AHWG16,NEAR POND,DF,POELAT,PL02,36.96,1.233,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
